"","x","y","elev_mean_3x3","elev_sd_3x3","pct_slope_mean_3x3","pct_slope_sd_3x3","tree_vol_mean_3x3","tree_vol_sd_3x3","dist_rivers_mean_3x3","dist_rivers_sd_3x3","dist_dambo_mean","dist_boundary_mean","fence"
"708",607847.742019141,8593524.30985961,1045.62097167969,3.46328401565552,11.8902912139893,1.91023313999176,111.036087036133,18.5234279632568,2266.69873046875,17.2945728302002,1394.84594726562,11202.314453125,0
"709",608857.387699954,8593524.30985961,973.164611816406,6.56935358047485,23.3687229156494,3.00366520881653,104.876174926758,20.3272399902344,1282.63342285156,17.3082599639893,1462.92419433594,11503.9931640625,0
"710",609867.033380768,8593524.30985961,806.098571777344,4.65396785736084,16.343729019165,2.34304547309875,141.778167724609,13.2970476150513,332.302032470703,16.8221416473389,1273.40270996094,11883.6650390625,0
"711",610876.679061582,8593524.30985961,863.192565917969,6.02237033843994,21.4352760314941,2.91278624534607,137.278106689453,16.2799663543701,589.971496582031,17.2685871124268,847.250732421875,12274.904296875,0
"712",611886.324742396,8593524.30985961,836.875610351562,3.81480574607849,12.8774490356445,2.35261082649231,153.036849975586,11.9869604110718,1258.79846191406,17.0804119110107,1031.51831054688,11714.2529296875,0
"713",612895.97042321,8593524.30985961,792.910217285156,3.38116526603699,11.1876468658447,2.16468095779419,153.008056640625,12.3775339126587,461.836090087891,17.0866870880127,1309.7177734375,10726.8369140625,0
"714",613905.616104023,8593524.30985961,798.863403320312,3.22325468063354,10.7397556304932,2.08619689941406,161.731018066406,9.75081729888916,414.385375976562,16.9484596252441,1791.25366210938,9743.9794921875,0
"715",614915.261784837,8593524.30985961,827.864868164062,4.81060123443604,16.7494411468506,2.45720481872559,149.839263916016,12.9865093231201,1292.89953613281,17.0619201660156,1084.73303222656,8767.2060546875,0
"716",615924.907465651,8593524.30985961,755.377685546875,5.9594931602478,21.0937786102295,3.09207057952881,141.172393798828,14.4889736175537,849.098266601562,17.3106288909912,367.824829101562,7798.60498046875,0
"717",616934.553146464,8593524.30985961,718.060852050781,5.0470871925354,17.5704612731934,2.71133160591125,148.432006835938,13.180100440979,240.56184387207,16.9415645599365,509.861999511719,6841.3974609375,0
"718",617944.198827278,8593524.30985961,750.681945800781,4.49288129806519,15.6032629013062,2.41200065612793,111.094604492188,17.5579452514648,944.668212890625,17.1555137634277,451.111694335938,5901.02783203125,0
"719",618953.844508092,8593524.30985961,707.997192382812,3.36218786239624,11.1897821426392,2.16434383392334,117.037002563477,15.4659337997437,849.155090332031,17.2074718475342,792.221069335938,4984.62353515625,0
"720",619963.490188906,8593524.30985961,705.229125976562,3.09851336479187,10.36936378479,1.87697696685791,135.255630493164,14.949390411377,217.456726074219,16.821195602417,725.617980957031,4090.79077148438,0
"721",620973.135869719,8593524.30985961,696.931579589844,3.46449851989746,11.832498550415,2.07249641418457,116.866012573242,16.6796340942383,664.063110351562,17.1121463775635,388.80810546875,3206.02807617188,0
"722",621982.781550533,8593524.30985961,676.161254882812,4.18136405944824,14.5945663452148,2.17996263504028,112.0087890625,16.2587757110596,924.294006347656,17.0173645019531,406.414489746094,2301.1787109375,0
"723",622992.427231347,8593524.30985961,640.379455566406,3.42159867286682,11.5295324325562,2.07161259651184,117.995231628418,16.1504421234131,550.751831054688,17.0081596374512,896.533569335938,1347.2470703125,0
"724",624002.072912161,8593524.30985961,615.950622558594,5.07925605773926,17.5964260101318,2.76064252853394,88.2887878417969,17.5238227844238,221.279602050781,16.6749782562256,404.779937744141,430.954742431641,0
"734",590683.765445307,8592529.69252954,932.520812988281,6.30531883239746,22.891529083252,3.1127622127533,6.65524482727051,9.10643577575684,334.418731689453,17.2345199584961,239.768615722656,290.692810058594,0
"735",591693.411126121,8592529.69252954,1023.01245117188,6.64939308166504,23.7265071868896,3.11693048477173,15.6307287216187,16.1772289276123,814.28271484375,17.3187675476074,211.432098388672,812.2099609375,0
"736",592703.056806934,8592529.69252954,1059.50036621094,4.23004245758057,14.783805847168,2.15343689918518,10.5006895065308,13.9794969558716,1178.10559082031,17.0698051452637,387.349060058594,1722.2509765625,0
"737",593712.702487748,8592529.69252954,991.134826660156,5.46431112289429,19.3258876800537,2.58169436454773,18.7749137878418,18.5199031829834,395.345611572266,17.038272857666,541.139404296875,2700.80444335938,0
"738",594722.348168562,8592529.69252954,964.051208496094,7.38635921478271,26.4629058837891,3.45795106887817,27.6764812469482,22.5177402496338,322.9091796875,16.6886024475098,315.544677734375,3694.0703125,0
"739",595731.993849376,8592529.69252954,1056.71862792969,9.0697832107544,32.4254379272461,4.21390008926392,36.5462646484375,19.567045211792,662.144958496094,17.0248279571533,179.030548095703,4643.8056640625,0
"740",596741.63953019,8592529.69252954,931.09765625,6.44618272781372,22.816478729248,3.17557621002197,70.0127639770508,24.0351505279541,243.691955566406,17.0290184020996,525.493835449219,5509.36572265625,0
"741",597751.285211003,8592529.69252954,931.495910644531,4.7908730506897,16.9103698730469,2.36249852180481,90.2221374511719,20.9060401916504,922.945068359375,17.2901592254639,960.642395019531,6330.38427734375,0
"742",598760.930891817,8592529.69252954,1013.99377441406,5.68839263916016,20.286600112915,2.8140013217926,77.6514358520508,21.1948089599609,1707.705078125,17.0728759765625,292.204315185547,7150.35791015625,0
"743",599770.576572631,8592529.69252954,1081.19445800781,4.97340679168701,17.6893138885498,2.4085807800293,97.8242568969727,18.6814441680908,1144.05126953125,17.3154716491699,297.546203613281,7993.14794921875,0
"744",600780.222253444,8592529.69252954,1057.71691894531,6.97017478942871,25.3801364898682,2.65751338005066,79.7228927612305,17.4908866882324,406.468444824219,17.0924453735352,796.919860839844,8867.134765625,0
"745",601789.867934258,8592529.69252954,994.90625,4.51329469680786,15.7071266174316,2.44360423088074,94.8205947875977,18.4845237731934,329.633239746094,16.9612979888916,1487.46008300781,9764.482421875,0
"746",602799.513615072,8592529.69252954,972.232421875,4.03529453277588,14.045618057251,2.24987983703613,107.970268249512,19.8172721862793,1120.94421386719,17.3080101013184,1334.76489257812,10505.1796875,0
"747",603809.159295886,8592529.69252954,1000.02490234375,3.98479866981506,13.7913684844971,2.27538776397705,109.985801696777,19.3992328643799,2066.072265625,17.3184108734131,732.301452636719,10853.29296875,0
"748",604818.804976699,8592529.69252954,1060.66857910156,4.79951477050781,16.7599048614502,2.55339527130127,117.588356018066,18.8102359771729,2904.47729492188,17.0941581726074,493.338562011719,11230.8564453125,0
"749",605828.450657513,8592529.69252954,1030.53100585938,4.76668691635132,16.5887279510498,2.55894923210144,127.749923706055,19.0301532745361,2882.7041015625,17.2863597869873,494.055786132812,11678.3046875,0
"750",606838.096338327,8592529.69252954,1062.18054199219,5.59665441513062,19.889347076416,2.76543784141541,77.570556640625,17.7476959228516,2435.115234375,17.3091259002686,412.891754150391,11956.9931640625,0
"751",607847.742019141,8592529.69252954,1049.27038574219,6.07972764968872,21.6227798461914,2.90569448471069,102.419692993164,19.8606853485107,1755.02709960938,17.3067569732666,1069.95434570312,12164.87890625,0
"752",608857.387699954,8592529.69252954,940.159790039062,6.86751365661621,24.6552696228027,2.92085552215576,117.87483215332,20.5715751647949,1042.45300292969,17.2770748138428,635.91455078125,12444.166015625,0
"753",609867.033380768,8592529.69252954,797.637268066406,4.16213512420654,14.3090438842773,2.43481850624084,147.593002319336,13.7368106842041,223.06867980957,16.6558170318604,775.056579589844,12795.9794921875,0
"754",610876.679061582,8592529.69252954,850.861083984375,4.77982139587402,16.6994571685791,2.44328141212463,151.202194213867,13.7002782821655,651.700744628906,17.2491130828857,1128.26013183594,12849.765625,0
"755",611886.324742396,8592529.69252954,838.96826171875,3.61254978179932,12.043116569519,2.28621554374695,151.278305053711,12.2576398849487,1378.7568359375,17.0681991577148,787.90576171875,11951.1845703125,0
"756",612895.97042321,8592529.69252954,813.299987792969,4.18603420257568,14.1943550109863,2.47432732582092,160.878875732422,10.2036933898926,680.02294921875,17.270435333252,1359.65368652344,10984.9482421875,0
"757",613905.616104023,8592529.69252954,793.676452636719,2.6691586971283,8.63971614837646,1.82128441333771,155.071502685547,11.1660680770874,311.781646728516,16.936487197876,2062.36499023438,10026.9423828125,0
"758",614915.261784837,8592529.69252954,815.843139648438,3.69188117980957,12.5717239379883,2.15677499771118,153.323455810547,10.6877136230469,1135.64465332031,17.0673961639404,1556.26904296875,9079.7626953125,0
"759",615924.907465651,8592529.69252954,813.180480957031,5.23011636734009,18.4974021911621,2.54473185539246,145.950088500977,11.9077110290527,632.471435546875,17.2556915283203,826.041625976562,8147.31640625,0
"760",616934.553146464,8592529.69252954,790.574096679688,6.1982421875,22.3067684173584,2.79997396469116,139.083358764648,16.8121738433838,299.177337646484,16.907808303833,557.514038085938,7234.0517578125,0
"761",617944.198827278,8592529.69252954,815.976013183594,3.86945128440857,13.2907772064209,2.17756986618042,149.919921875,13.4757165908813,1196.19067382812,17.090368270874,837.551940917969,6338.94482421875,0
"762",618953.844508092,8592529.69252954,769.713073730469,4.87662124633789,17.0810813903809,2.47476267814636,136.117980957031,17.3330154418945,954.091369628906,17.316032409668,319.398223876953,5436.38232421875,0
"763",619963.490188906,8592529.69252954,750.3642578125,5.69181108474731,20.1150779724121,2.83946204185486,122.402732849121,17.4768218994141,406.71240234375,17.0678100585938,680.560852050781,4503.4296875,0
"764",620973.135869719,8592529.69252954,699.395874023438,3.87863707542419,13.3314361572266,2.09803700447083,115.754295349121,17.7163982391357,461.193939208984,17.0371875762939,942.733032226562,3537.0888671875,0
"765",621982.781550533,8592529.69252954,650.771606445312,3.30273795127869,11.0606508255005,2.13458132743835,114.514984130859,15.7791452407837,402.387176513672,17.0648975372314,588.508972167969,2563.0068359375,0
"766",622992.427231347,8592529.69252954,632.678039550781,3.78751182556152,12.8747186660767,2.21667575836182,125.27579498291,17.7532634735107,227.458862304688,16.6785926818848,510.821624755859,1589.4619140625,0
"767",624002.072912161,8592529.69252954,654.894592285156,5.57360076904297,19.8029499053955,2.67869186401367,94.3688888549805,16.774284362793,595.963073730469,17.2597332000732,607.73388671875,614.330932617188,0
"777",590683.765445307,8591535.07519947,989.838562011719,6.56596899032593,23.646505355835,3.11940026283264,4.85233068466187,6.55162858963013,803.949584960938,17.2929058074951,265.205078125,747.28564453125,0
"778",591693.411126121,8591535.07519947,1064.79528808594,6.02489280700684,21.2240657806396,3.13833975791931,12.6192378997803,14.5186643600464,1468.29711914062,17.1041774749756,176.045959472656,1512.54821777344,0
"779",592703.056806934,8591535.07519947,1053.97631835938,4.3563551902771,15.2590436935425,2.2593047618866,10.9560861587524,13.4529085159302,1030.19165039062,17.2573566436768,304.654235839844,2189.0771484375,0
"780",593712.702487748,8591535.07519947,957.976806640625,5.21849918365479,18.2083892822266,2.94665813446045,43.185848236084,22.6390380859375,186.74787902832,16.2388515472412,302.504241943359,3025.9130859375,0
"781",594722.348168562,8591535.07519947,1031.67907714844,8.20278930664062,29.4115428924561,3.96438455581665,80.7394638061523,18.8618431091309,288.72265625,16.7194328308105,239.120788574219,3941.60498046875,0
"782",595731.993849376,8591535.07519947,1087.91760253906,7.241614818573,25.7242107391357,3.56338429450989,75.5151977539062,18.0154933929443,739.963195800781,17.0891609191895,329.455078125,4893.10595703125,0
"783",596741.63953019,8591535.07519947,957.280578613281,6.68023157119751,23.8547191619873,3.18228626251221,95.8817672729492,19.0053691864014,242.309921264648,16.8792552947998,628.418518066406,5863.93994140625,0
"784",597751.285211003,8591535.07519947,982.703491210938,6.57227468490601,23.7234363555908,2.81532549858093,83.927848815918,18.7901878356934,853.297180175781,17.3009223937988,641.214477539062,6822.41796875,0
"785",598760.930891817,8591535.07519947,1104.1787109375,5.73123836517334,20.5249099731445,2.61842465400696,93.5996170043945,17.0849781036377,1424.70288085938,17.0904273986816,261.3173828125,7716.44580078125,0
"786",599770.576572631,8591535.07519947,1087.23571777344,4.18549633026123,14.5779829025269,2.14988088607788,119.013900756836,16.8988342285156,700.996276855469,17.273983001709,340.500305175781,8548.958984375,0
"787",600780.222253444,8591535.07519947,1058.84094238281,6.18530893325806,22.0688533782959,2.77696394920349,114.969787597656,18.4915390014648,259.899047851562,16.9158344268799,286.748199462891,9378.3681640625,0
"788",601789.867934258,8591535.07519947,1054.15307617188,5.46723127365112,19.6126003265381,2.34837698936462,100.740333557129,16.578670501709,876.28076171875,17.0921611785889,922.072204589844,10235.32421875,0
"789",602799.513615072,8591535.07519947,991.064514160156,4.25096416473389,14.7741460800171,2.2433979511261,119.175323486328,17.2975120544434,1443.59167480469,17.1955413818359,784.723815917969,11113.23828125,0
"790",603809.159295886,8591535.07519947,1098.41760253906,6.21063423156738,22.3096866607666,2.83456492424011,102.766448974609,18.8085441589355,2257.0927734375,17.1688346862793,399.995697021484,11771.7060546875,0
"791",604818.804976699,8591535.07519947,1125.44787597656,5.50651931762695,19.4591484069824,2.77071762084961,109.772277832031,20.926456451416,2417.88696289062,17.2211742401123,381.103698730469,12132.4111328125,0
"792",605828.450657513,8591535.07519947,1079.72583007812,5.24986982345581,18.4183444976807,2.68668794631958,114.956512451172,20.6321334838867,1941.30163574219,17.3231010437012,558.627075195312,12528.09765625,0
"793",606838.096338327,8591535.07519947,1061.55712890625,6.88329648971558,24.5504322052002,3.25962400436401,111.669311523438,20.9878120422363,1636.02404785156,17.2886428833008,406.185363769531,12873.5126953125,0
"794",607847.742019141,8591535.07519947,994.207946777344,6.96943378448486,24.920711517334,3.27293300628662,130.34765625,17.7796764373779,1035.19226074219,17.2955589294434,634.718566894531,13106.7275390625,0
"795",608857.387699954,8591535.07519947,926.638366699219,6.44130659103394,22.8947353363037,2.92824387550354,143.790832519531,14.6493501663208,416.333343505859,16.9269123077393,549.955139160156,13387.326171875,0
"796",609867.033380768,8591535.07519947,824.771667480469,5.54446125030518,19.463680267334,2.92432618141174,146.951416015625,13.9838886260986,162.652130126953,16.4134407043457,495.667785644531,13691.2998046875,0
"797",610876.679061582,8591535.07519947,832.333862304688,3.96978163719177,13.687629699707,2.23229289054871,155.69416809082,11.5270595550537,437.126312255859,17.0741195678711,866.650817871094,13213.5498046875,0
"798",611886.324742396,8591535.07519947,855.534423828125,3.53050923347473,12.0290279388428,2.09657049179077,146.846176147461,13.188817024231,1323.54443359375,17.0690860748291,416.210632324219,12263.296875,0
"799",612895.97042321,8591535.07519947,823.462036132812,3.14624691009521,10.4195537567139,2.03934669494629,153.508544921875,10.277045249939,850.771606445312,17.2953338623047,1165.796875,11322.978515625,0
"800",613905.616104023,8591535.07519947,801.718566894531,3.16407537460327,10.3664064407349,2.09752798080444,156.431167602539,10.4147729873657,249.543106079102,16.9756393432617,2076.35668945312,10395.62109375,0
"801",614915.261784837,8591535.07519947,828.950256347656,2.97361779212952,9.76918792724609,2.01064276695251,147.444183349609,11.3081436157227,963.046447753906,17.0939521789551,1691.86804199219,9484.021484375,0
"802",615924.907465651,8591535.07519947,791.601745605469,4.48829650878906,15.3264560699463,2.73333978652954,160.542388916016,10.2838935852051,410.281921386719,17.0462322235107,937.892333984375,8585.484375,0
"803",616934.553146464,8591535.07519947,826.942321777344,5.06541633605957,17.9728298187256,2.42257905006409,135.451049804688,15.8186702728271,508.121734619141,17.1965847015381,813.488708496094,7667.7841796875,0
"804",617944.198827278,8591535.07519947,845.420043945312,4.33535146713257,15.0397844314575,2.21542382240295,138.266372680664,12.6330480575562,1290.57824707031,17.0646228790283,465.886901855469,6713.39208984375,0
"805",618953.844508092,8591535.07519947,785.97998046875,6.67215347290039,23.8826999664307,3.08085751533508,136.651824951172,17.9508457183838,1093.96752929688,17.1764507293701,922.170715332031,5738.62158203125,0
"806",619963.490188906,8591535.07519947,710.107971191406,4.77030229568481,16.6993789672852,2.45938205718994,151.387634277344,17.1036186218262,390.696624755859,16.9687118530273,1111.86303710938,4762.2197265625,0
"807",620973.135869719,8591535.07519947,691.171447753906,4.68783807754517,16.2213764190674,2.64461255073547,121.625907897949,18.2630825042725,259.774597167969,16.5686550140381,892.326904296875,3788.84008789062,0
"808",621982.781550533,8591535.07519947,704.461120605469,6.43515777587891,23.2021503448486,2.65191650390625,123.417366027832,15.0407419204712,483.2421875,17.1447715759277,346.654418945312,2824.93725585938,0
"809",622992.427231347,8591535.07519947,693.21826171875,5.89159250259399,21.026050567627,2.8247640132904,127.25016784668,16.434986114502,907.129638671875,17.3023376464844,515.191162109375,1863.28161621094,0
"810",624002.072912161,8591535.07519947,690.963989257812,5.50621891021729,19.5080509185791,2.78270721435547,97.2242965698242,18.2227897644043,1453.79943847656,17.2950019836426,756.48388671875,898.835754394531,0
"819",589674.119764493,8590540.4578694,973.817810058594,6.39065599441528,22.5262241363525,3.48212099075317,21.9498672485352,17.7150592803955,432.040954589844,17.2419300079346,140.850448608398,413.704650878906,0
"820",590683.765445307,8590540.4578694,1045.990234375,6.49012327194214,23.0278339385986,3.1109447479248,17.2043361663818,15.0165452957153,1267.86303710938,17.1658515930176,236.630828857422,1240.14428710938,0
"821",591693.411126121,8590540.4578694,1115.10778808594,6.38834762573242,22.7399311065674,3.13041496276855,27.3155136108398,17.6548500061035,1457.19860839844,17.1286964416504,160.137542724609,2098.85009765625,0
"822",592703.056806934,8590540.4578694,1048.63208007812,6.76866388320923,24.1852073669434,3.06640887260437,42.1381149291992,15.9284725189209,760.30859375,17.2697410583496,331.355743408203,2889.98022460938,0
"823",593712.702487748,8590540.4578694,994.951538085938,7.16457891464233,25.713399887085,3.32195711135864,66.0941772460938,17.0852813720703,202.438171386719,16.7203311920166,258.180358886719,3596.6796875,0
"824",594722.348168562,8590540.4578694,1034.11730957031,6.61251163482666,23.2757968902588,3.54994201660156,74.9915084838867,17.3873462677002,276.647735595703,16.6892108917236,293.567199707031,4398.41162109375,0
"825",595731.993849376,8590540.4578694,1066.67810058594,7.12187099456787,25.5659160614014,3.22609448432922,87.038818359375,16.5076560974121,480.613891601562,16.9641494750977,364.354156494141,5271.02392578125,0
"826",596741.63953019,8590540.4578694,987.916870117188,6.80286645889282,24.5216426849365,3.20080018043518,88.7593688964844,16.8399829864502,247.183120727539,16.953893661499,469.849945068359,6183.919921875,0
"827",597751.285211003,8590540.4578694,1016.06634521484,5.60469675064087,20.0877532958984,2.59277749061584,104.107559204102,17.8110370635986,871.210632324219,17.2960433959961,294.411529541016,7122.11669921875,0
"828",598760.930891817,8590540.4578694,1091.95886230469,4.53157758712769,15.997034072876,2.22475552558899,124.59587097168,17.2278060913086,996.671447753906,17.11865234375,242.432479858398,8077.5068359375,0
"829",599770.576572631,8590540.4578694,1106.67419433594,4.77986097335815,16.7937965393066,2.3320107460022,125.667114257812,17.9208908081055,270.42626953125,17.0069026947021,218.30485534668,9032.728515625,0
"830",600780.222253444,8590540.4578694,1072.03918457031,4.92315053939819,17.381160736084,2.41719722747803,122.325004577637,18.2464332580566,498.114379882812,16.9370040893555,416.750671386719,9932.66015625,0
"831",601789.867934258,8590540.4578694,1022.63909912109,4.33340167999268,14.9773082733154,2.38662219047546,119.116134643555,18.402925491333,390.20361328125,17.1418170928955,748.660827636719,10704.3056640625,0
"832",602799.513615072,8590540.4578694,1059.72155761719,5.10039377212524,17.7880592346191,2.73196697235107,130.190811157227,19.0113105773926,1028.45007324219,17.320779800415,583.652954101562,11265.4091796875,0
"833",603809.159295886,8590540.4578694,1119.97106933594,4.48437166213989,15.5142049789429,2.52243804931641,124.852653503418,19.3266716003418,1913.80773925781,17.1292629241943,317.073974609375,11644.9453125,0
"834",604818.804976699,8590540.4578694,1159.01696777344,3.64974737167358,12.3517084121704,2.23512053489685,125.977226257324,18.9344387054443,1650.36267089844,17.3141117095947,263.940307617188,11921.8583984375,0
"835",605828.450657513,8590540.4578694,1133.4228515625,4.07453203201294,14.1126918792725,2.28923463821411,134.766937255859,16.646671295166,1051.95849609375,17.3087768554688,379.625244140625,12171.259765625,0
"836",606838.096338327,8590540.4578694,1040.06530761719,7.03509187698364,25.0664005279541,3.41598200798035,140.883880615234,15.968430519104,771.517822265625,17.2357959747314,505.248992919922,12479.19921875,0
"837",607847.742019141,8590540.4578694,929.879760742188,5.63980865478516,19.8834552764893,2.89077234268188,149.371597290039,14.8724517822266,348.643646240234,16.9718475341797,444.457977294922,12859.1875,0
"838",608857.387699954,8590540.4578694,903.509948730469,6.11896991729736,21.57692527771,3.26664090156555,148.749404907227,15.6746654510498,221.067840576172,16.581428527832,308.38330078125,13303.306640625,0
"839",609867.033380768,8590540.4578694,911.051940917969,7.24231863021851,25.9091873168945,3.28369545936584,135.264633178711,18.2619762420654,401.98779296875,16.9775257110596,501.416931152344,13779.89453125,0
"840",610876.679061582,8590540.4578694,834.136108398438,3.76015496253967,12.6658382415771,2.43427300453186,133.920333862305,14.4231557846069,311.167297363281,17.0516147613525,763.449523925781,13552.1279296875,0
"841",611886.324742396,8590540.4578694,848.674377441406,2.87900924682617,9.6024284362793,1.85633420944214,110.825164794922,14.8258829116821,1049.03405761719,17.1252174377441,371.408020019531,12644.8642578125,0
"842",612895.97042321,8590540.4578694,843.440490722656,3.28046536445618,10.9918918609619,2.11813163757324,115.689659118652,13.1813821792603,711.631164550781,17.187707901001,1104.92919921875,11734.0146484375,0
"843",613905.616104023,8590540.4578694,812.991088867188,2.79142475128174,9.20792865753174,1.85769534111023,146.700836181641,10.9159984588623,232.37043762207,16.9286918640137,1737.49401855469,10822.615234375,0
"844",614915.261784837,8590540.4578694,842.334533691406,3.06272554397583,10.2176361083984,1.88344395160675,127.080909729004,12.4008560180664,768.510009765625,17.0806045532227,1459.27893066406,9885.748046875,0
"845",615924.907465651,8590540.4578694,842.301147460938,3.90469074249268,13.4274044036865,2.2083203792572,127.920135498047,14.0312004089355,419.080139160156,16.9566440582275,554.939453125,8918.5595703125,0
"846",616934.553146464,8590540.4578694,843.553833007812,4.59799385070801,16.2138977050781,2.21490502357483,133.070266723633,13.0328559875488,415.064270019531,17.0166893005371,509.138427734375,7944.09033203125,0
"847",617944.198827278,8590540.4578694,843.330383300781,5.95828008651733,21.3679504394531,2.48512768745422,140.585693359375,12.6275157928467,586.838439941406,17.2105503082275,670.933349609375,6973.9755859375,0
"848",618953.844508092,8590540.4578694,783.248962402344,5.60127735137939,19.6414604187012,3.09844207763672,147.152923583984,12.4120407104492,335.662750244141,17.0426063537598,1059.14929199219,6005.34765625,0
"849",619963.490188906,8590540.4578694,765.182373046875,6.77105760574341,24.3613204956055,3.01924276351929,134.6484375,17.1515808105469,295.161682128906,16.9947166442871,778.571838378906,5032.43212890625,0
"850",620973.135869719,8590540.4578694,725.108520507812,4.21091222763062,14.4726886749268,2.43081831932068,139.420272827148,15.551383972168,854.059265136719,17.3070640563965,471.246673583984,4056.63061523438,0
"851",621982.781550533,8590540.4578694,711.529541015625,3.62352967262268,12.1730880737305,2.28298258781433,155.759323120117,11.2644176483154,1404.82568359375,17.2762641906738,1043.09204101562,3075.39208984375,0
"852",622992.427231347,8590540.4578694,694.988525390625,6.50947380065918,23.1354522705078,3.09930562973022,139.127777099609,14.8953838348389,1774.60534667969,17.3032207489014,1409.84313964844,2097.64770507812,0
"853",624002.072912161,8590540.4578694,672.311645507812,4.83546447753906,16.7723655700684,2.76395225524902,135.181915283203,15.5664691925049,2257.55615234375,17.0963459014893,1601.12194824219,1132.49426269531,0
"854",625011.718592974,8590540.4578694,604.689025878906,5.31934928894043,19.9520893096924,2.43067646026611,89.7917785644531,19.7689647674561,2604.53271484375,17.1102504730225,1269.57458496094,330.489349365234,0
"862",589674.119764493,8589545.84053934,1021.07373046875,6.56738042831421,23.5176563262939,3.10756230354309,35.1008605957031,18.9537391662598,690.356018066406,17.2868728637695,302.821716308594,520.9443359375,0
"863",590683.765445307,8589545.84053934,1092.12060546875,5.53216791152954,19.4505729675293,2.86800289154053,48.3660163879395,14.243465423584,1417.56945800781,17.0680656433105,381.178131103516,1438.90637207031,0
"864",591693.411126121,8589545.84053934,1062.71813964844,6.28630018234253,22.4587593078613,2.84965491294861,64.0618057250977,14.5648632049561,791.067749023438,17.3190059661865,388.415405273438,2394.42724609375,0
"865",592703.056806934,8589545.84053934,994.637023925781,5.04711294174194,17.6389770507812,2.63187313079834,63.2261619567871,15.5087156295776,233.490905761719,16.7469863891602,478.751861572266,3319.48388671875,0
"866",593712.702487748,8589545.84053934,1044.68701171875,6.13736009597778,21.6227130889893,3.19968342781067,78.0535736083984,16.0756816864014,549.800842285156,17.1518363952637,305.92333984375,4193.96337890625,0
"867",594722.348168562,8589545.84053934,1070.83508300781,5.23788118362427,18.2911930084229,2.96764397621155,91.4299697875977,15.8775329589844,580.215942382812,17.1284675598145,338.3408203125,4994.13671875,0
"868",595731.993849376,8589545.84053934,1060.24890136719,6.23098278045654,22.1330795288086,3.14190173149109,95.4535140991211,17.5617961883545,255.288955688477,16.7101020812988,325.369445800781,5791.892578125,0
"869",596741.63953019,8589545.84053934,1033.72875976562,7.87679100036621,28.7767562866211,3.20452976226807,78.6919860839844,18.2377109527588,243.994964599609,16.8399639129639,213.262481689453,6635.5224609375,0
"870",597751.285211003,8589545.84053934,1061.20043945312,5.34494876861572,18.9319591522217,2.56132507324219,102.511070251465,17.0485095977783,867.618469238281,17.3053436279297,244.678741455078,7519.6376953125,0
"871",598760.930891817,8589545.84053934,1119.13159179688,4.45224523544312,15.6202239990234,2.2151243686676,126.773399353027,15.2259969711304,1209.57202148438,17.0824279785156,340.517608642578,8430.8447265625,0
"872",599770.576572631,8589545.84053934,1127.95373535156,3.61503505706787,12.402606010437,1.96169757843018,124.640686035156,15.8236026763916,808.369750976562,17.2001552581787,360.478668212891,9322.6171875,0
"873",600780.222253444,8589545.84053934,1053.42309570312,3.73414015769958,12.8244428634644,2.07542848587036,132.625625610352,15.3529500961304,541.259094238281,17.0771617889404,424.940490722656,9920.2548828125,0
"874",601789.867934258,8589545.84053934,1028.01501464844,3.48845791816711,11.7377367019653,2.16461420059204,132.140899658203,15.2388591766357,288.193206787109,16.8419132232666,490.974090576172,10152.34375,0
"875",602799.513615072,8589545.84053934,1095.16320800781,2.90236163139343,9.61633682250977,1.8798360824585,140.999282836914,15.1596927642822,1149.89331054688,17.2861251831055,673.519836425781,10397.9921875,0
"876",603809.159295886,8589545.84053934,1159.599609375,4.9404125213623,17.251859664917,2.61745262145996,138.383407592773,17.504789352417,1580.59643554688,17.0702362060547,254.117523193359,10692.779296875,0
"877",604818.804976699,8589545.84053934,1205.60681152344,5.58739995956421,19.7517948150635,2.83362555503845,116.859451293945,21.1309490203857,936.747985839844,17.2982501983643,198.090682983398,10959.35546875,0
"878",605828.450657513,8589545.84053934,1165.07971191406,5.43531465530396,19.1451740264893,2.65280246734619,140.755722045898,16.8591613769531,319.128295898438,16.9350128173828,451.155029296875,11216.36328125,0
"879",606838.096338327,8589545.84053934,1047.36975097656,6.92753028869629,24.6422080993652,3.37077260017395,136.611907958984,19.7547435760498,219.16194152832,16.8274726867676,282.693054199219,11549.736328125,0
"880",607847.742019141,8589545.84053934,940.4794921875,5.82178401947021,20.5962009429932,2.80556440353394,144.273315429688,15.1974220275879,248.116760253906,16.775110244751,572.03125,11958.8935546875,0
"881",608857.387699954,8589545.84053934,992.013000488281,5.17809772491455,18.0542831420898,2.86137890815735,135.620895385742,17.4771156311035,239.738235473633,16.7252902984619,382.723693847656,12433.2734375,0
"882",609867.033380768,8589545.84053934,934.386962890625,5.47472620010376,19.1716804504395,2.7434070110321,145.936981201172,15.2555913925171,283.697814941406,16.8881645202637,642.833557128906,12968.0771484375,0
"883",610876.679061582,8589545.84053934,851.02783203125,3.7063581943512,12.6112718582153,2.26997017860413,129.559814453125,13.8341388702393,498.754272460938,16.9435501098633,452.255401611328,13481.3212890625,0
"884",611886.324742396,8589545.84053934,867.560180664062,3.41061067581177,11.5821495056152,2.05109190940857,126.393951416016,11.3351707458496,508.414642333984,17.0837268829346,756.774047851562,13051.69921875,0
